,CountryName,RegionName,Jurisdiction,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,H8_Protection of elderly people,H8_Flag,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V4_Mandatory Vaccination (summary),ConfirmedCases,ConfirmedDeaths,cases,R_mean,R_var,Q0.025,Q0.5,Q0.975
2020-04-25,Aruba,,1,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,2.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,100.0,0.9952594080746797,0.0032175649820001687,0.8867597308971228,0.9941932387043193,1.1094544574292187
2020-04-26,Aruba,,1,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,2.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,100.0,0.9954323220505032,0.00322026329989628,0.8869712597163881,0.9943384116080783,1.108884446638129
2020-04-27,Aruba,,1,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,2.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,100.0,0.9954264401984183,0.003233682018380808,0.8869457037370541,0.9943539706462368,1.1100865124014088
2020-04-28,Aruba,,1,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,2.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,100.0,0.9965479540310643,0.003257225432882935,0.8882045943932073,0.9954685731982675,1.1106450494103814
2020-04-29,Aruba,,1,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,2.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,100.0,0.9991946024669534,0.0032618705914865516,0.8906468771529414,0.9981252035818685,1.1140060545888684
2020-04-30,Aruba,,1,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,2.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,100.0,1.0038548231073718,0.0032732955795490726,0.8941124018376577,1.002772261558631,1.1194624506724875
2020-05-01,Aruba,,1,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,2.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,100.0,1.0046923175971263,0.003289850105876662,0.8959117199212041,1.0036129583551854,1.1194101112088042
2020-05-02,Aruba,,1,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,2.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,100.0,1.0053377694095222,0.00328827590994813,0.8969268362201788,1.0042659352544026,1.122308841344089
2020-05-03,Aruba,,1,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,2.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,100.0,1.0081978553413053,0.003306890960188622,0.8986011020498168,1.0070984799095952,1.1238992387204463
2020-05-04,Aruba,,1,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,2.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,100.0,1.0090709027263915,0.003314840722932536,0.9000171057099497,1.0080018888704072,1.125001473911656
2020-05-05,Aruba,,1,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,2.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,2.0,101.0,1.010278491652422,0.0033190011374307476,0.8998484217880114,1.0091752584474194,1.127057512346327
2020-05-06,Aruba,,1,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,2.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,2.0,101.0,1.0087693585204263,0.0033283126959214753,0.8989420819241702,1.0076880429037625,1.1248154207251368
2020-05-07,Aruba,,1,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,2.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.007149269224751,0.003321498717916486,0.8984819515709656,1.0060344778695605,1.1234585036965559
2020-05-08,Aruba,,1,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,2.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.0088690340251545,0.0033164258290772214,0.8988103577594412,1.00779487385252,1.1240481067870092
2020-05-09,Aruba,,1,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,2.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.0063239557910748,0.0033130562776931896,0.8970596509935151,1.005234972343529,1.1211777898768926
2020-05-10,Aruba,,1,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,2.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.0044353026019661,0.0032890511708406622,0.895994446485634,1.0033504357154315,1.1197367950115233
2020-05-11,Aruba,,1,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,2.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.0042524758917852,0.003297250318276437,0.8947767020083752,1.0031445143835507,1.1197968831330938
2020-05-12,Aruba,,1,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,2.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.002628718206138,0.0032916653987917453,0.8933960173102793,1.0015444908896907,1.1177834335194214
2020-05-13,Aruba,,1,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,2.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.0015916393324762,0.003286053064448375,0.891670713690415,1.00050157577631,1.1166943445630544
2020-05-14,Aruba,,1,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,2.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.0033820108358178,0.003293696408311513,0.8938706095960028,1.0022692787769416,1.1203980462943295
2020-05-15,Aruba,,1,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,2.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.0024175652635374,0.003294621364530915,0.8927957858188835,1.001315477628776,1.1193199475521305
2020-05-16,Aruba,,1,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,2.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.0031783144960364,0.003303501589409512,0.8936640844647976,1.0020900113145288,1.1195932305536318
2020-05-17,Aruba,,1,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,2.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.0033720836539421,0.003292091085079773,0.8941644101086886,1.0022842727406693,1.119043617478873
2020-05-18,Aruba,,1,2.0,1.0,2.0,1.0,2.0,1.0,0.0,-1.0,0.0,-1.0,2.0,1.0,2.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.0009427990291755,0.0033119868811505287,0.892537756262334,0.9998371634927778,1.1172669299625158
2020-05-19,Aruba,,1,2.0,1.0,2.0,1.0,2.0,1.0,0.0,-1.0,0.0,-1.0,2.0,1.0,2.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.0051136882720986,0.0033192663019938257,0.8955301103498221,1.0040004650762073,1.120863613559386
2020-05-20,Aruba,,1,2.0,1.0,2.0,1.0,2.0,1.0,0.0,-1.0,0.0,-1.0,2.0,1.0,2.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.0070991044920308,0.003345957538935602,0.8973008310157204,1.0060182538667717,1.122746446659629
2020-05-21,Aruba,,1,2.0,1.0,2.0,1.0,2.0,1.0,0.0,-1.0,0.0,-1.0,2.0,1.0,2.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.0086399714016119,0.003347773293522523,0.8982439620261963,1.0075439963994441,1.1252051917395125
2020-05-22,Aruba,,1,2.0,1.0,2.0,1.0,2.0,1.0,0.0,-1.0,0.0,-1.0,2.0,1.0,2.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.0112190720300571,0.003347849162473975,0.8991398036717504,1.0101026929024615,1.1270104592129675
2020-05-23,Aruba,,1,2.0,1.0,2.0,1.0,2.0,1.0,0.0,-1.0,0.0,-1.0,2.0,1.0,2.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.0097044336636634,0.0033489061349918905,0.9005273847547386,1.0086378518819097,1.1246744569767904
2020-05-24,Aruba,,1,2.0,1.0,2.0,1.0,2.0,1.0,0.0,-1.0,0.0,-1.0,2.0,1.0,2.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.0085636245764915,0.0033248759112592292,0.8979105499854938,1.007434871943412,1.1251299852125047
2020-05-25,Aruba,,1,2.0,1.0,2.0,1.0,2.0,1.0,0.0,-1.0,0.0,-1.0,2.0,1.0,2.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.0107791240372048,0.0033212669983924996,0.9004610161673066,1.0096739916553634,1.1265698650550835
2020-05-26,Aruba,,1,2.0,1.0,2.0,1.0,2.0,1.0,0.0,-1.0,0.0,-1.0,2.0,1.0,2.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.0102582316627302,0.003328739375963476,0.8999451958428992,1.0091643147491975,1.1254837418098336
2020-05-27,Aruba,,1,2.0,1.0,2.0,1.0,2.0,1.0,0.0,-1.0,0.0,-1.0,2.0,1.0,2.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.0082157209202363,0.003317622398694383,0.8992059926514413,1.0071681047283227,1.1238374432429632
2020-05-28,Aruba,,1,2.0,1.0,2.0,1.0,2.0,1.0,0.0,-1.0,0.0,-1.0,1.0,1.0,2.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.0055515709294085,0.003300177757103226,0.8952272573613087,1.0044508263261283,1.121306822326312
2020-05-29,Aruba,,1,2.0,1.0,2.0,1.0,2.0,1.0,0.0,-1.0,0.0,-1.0,1.0,1.0,2.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.0048450142810168,0.003309407236596686,0.8946798146954098,1.0037569742165724,1.1199011460390664
2020-05-30,Aruba,,1,2.0,1.0,2.0,1.0,2.0,1.0,0.0,-1.0,0.0,-1.0,1.0,1.0,2.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.0028042329070765,0.003308547263398588,0.8932179501377233,1.0017031809530894,1.119042904804484
2020-05-31,Aruba,,1,2.0,1.0,2.0,1.0,2.0,1.0,0.0,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.000564397923211,0.0033062535061074948,0.8920881771302882,0.9994825799382394,1.1159113144132466
2020-06-01,Aruba,,1,2.0,1.0,2.0,1.0,2.0,1.0,0.0,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.0015016181996226,0.0032821789605874735,0.8911755062926234,1.0003850500844047,1.1160434302844537
2020-06-02,Aruba,,1,2.0,1.0,2.0,1.0,2.0,1.0,0.0,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.0010320643440256,0.003301244489545563,0.8918875251203596,0.999958382293638,1.1175740864582826
2020-06-03,Aruba,,1,2.0,1.0,2.0,1.0,2.0,1.0,0.0,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.0025864177583688,0.003307103569060585,0.8927190608066811,1.0015342067785136,1.1171651620359213
2020-06-04,Aruba,,1,2.0,1.0,2.0,1.0,2.0,1.0,0.0,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.0021766011334396,0.0033154450623781575,0.892809277061027,1.00110986570755,1.1173905835965345
2020-06-05,Aruba,,1,2.0,1.0,2.0,1.0,2.0,1.0,0.0,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.0024365807114086,0.0033249779860692052,0.8939630560073983,1.0013506943452453,1.117776759605273
2020-06-06,Aruba,,1,2.0,1.0,2.0,1.0,2.0,1.0,0.0,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.0039916382365426,0.0033418237398625903,0.8932476642584444,1.0028929324555282,1.1213003234274854
2020-06-07,Aruba,,1,2.0,1.0,2.0,1.0,2.0,1.0,0.0,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.0043664103444394,0.0033344671791930743,0.8948298468612821,1.0032588021002513,1.121520956609989
2020-06-08,Aruba,,1,1.0,1.0,2.0,1.0,2.0,1.0,0.0,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.006554011711354,0.0033371236601070792,0.897104530319212,1.005480580156322,1.1225128713373729
2020-06-09,Aruba,,1,1.0,1.0,2.0,1.0,2.0,1.0,0.0,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.0080087806783478,0.0033405176587762847,0.8988115341006463,1.0068834860360862,1.125096601083686
2020-06-10,Aruba,,1,1.0,1.0,1.0,1.0,2.0,1.0,0.0,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.0100431050452636,0.0033381205289705253,0.8995159046027554,1.0089281727193056,1.12731375020505
2020-06-11,Aruba,,1,1.0,1.0,1.0,1.0,2.0,1.0,0.0,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.008979855926296,0.0033415338202303557,0.8993016820467545,1.007924596515564,1.1247148498014934
2020-06-12,Aruba,,1,1.0,1.0,1.0,1.0,2.0,1.0,0.0,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.010686154506013,0.003342135168053739,0.9009907675635696,1.0096084766314881,1.1264682551936231
2020-06-13,Aruba,,1,1.0,1.0,1.0,1.0,2.0,1.0,0.0,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.0124809426394352,0.003331289091819912,0.9022878128671592,1.0113983677927008,1.127991437742514
2020-06-14,Aruba,,1,1.0,1.0,1.0,1.0,2.0,1.0,0.0,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.012202213214271,0.003335983920092339,0.9018416068558879,1.011097201658231,1.128221053088141
2020-06-15,Aruba,,1,1.0,1.0,1.0,1.0,2.0,1.0,0.0,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.0094445772862959,0.0033245232999495385,0.9001570864866795,1.0083586797498716,1.1260449433404092
2020-06-16,Aruba,,1,1.0,1.0,1.0,1.0,2.0,1.0,0.0,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.0093986086796907,0.003316449593461763,0.8991332778423293,1.0082930380434072,1.1254598642968454
2020-06-17,Aruba,,1,1.0,1.0,1.0,1.0,2.0,1.0,0.0,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.0092127700852234,0.003315326316648161,0.8985038242534519,1.0080895618756553,1.1261316272048505
2020-06-18,Aruba,,1,1.0,1.0,1.0,1.0,2.0,1.0,0.0,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.0087451478470706,0.0033162034302817436,0.8990726340929703,1.007653744711984,1.1248767851525145
2020-06-19,Aruba,,1,1.0,1.0,1.0,1.0,2.0,1.0,0.0,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.0096856964882326,0.003327661267391758,0.9002284971072226,1.0085951749077258,1.1243634758094814
2020-06-20,Aruba,,1,1.0,1.0,1.0,1.0,2.0,1.0,0.0,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.0093767152970976,0.0033305856775889047,0.8992042556675487,1.008265387997372,1.126613286000762
2020-06-21,Aruba,,1,1.0,1.0,1.0,1.0,2.0,1.0,0.0,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,101.0,1.0123467836008713,0.003328303479830548,0.9022875213253969,1.0112282189567914,1.1291033368615424
